-74.239093,4.571703
-74.219917,4.582085
-74.243322,4.577698
-74.232382,4.574227
-74.230072,4.587744
-74.201452,4.589808
-74.188147,4.595596
-74.214615,4.605493
-74.2003,4.597337
-74.193763,4.594098
-74.186118,4.583678
-74.186134,4.5645
-74.204814,4.579784
-74.195188,4.582412
-74.214837,4.573954
-74.218346,4.574398
-74.21119,4.577612
-74.228435,4.569603
-74.208575,4.570061
-74.229128,4.581775
