-75.663833,4.843166
-75.66551,4.825067
CRA 7 CALLE 43,-75.674011
-75.697164,4.825871
-75.6952,4.821031
-75.680875,4.83635
-75.683892,4.816733
-75.679272,4.827311
-75.657811,4.843975
-75.675458,4.817869
-75.690427,4.833578
-75.659967,4.834314
-75.662931,4.811233
-75.673864,4.837122
-75.662844,4.854814
